frame,t_raw_s,utc,lum_mean,r_mean,g_mean,b_mean,roi_lum_mean,lum_max
-1,612457.98877199,2026-09-06T19:59:56.998570+00:00,anchor,anchor,anchor,anchor,anchor,anchor
10184,613608.179541,2026-09-06T20:19:07.261847+00:00,51.702,91.148,24.017,90.790,61.397,255
10185,613608.299645,2026-09-06T20:19:07.382614+00:00,50.783,89.314,23.504,90.191,60.293,255
10186,613608.421289,2026-09-06T20:19:07.503341+00:00,51.467,90.676,23.892,90.615,61.078,255
10187,613608.535282,2026-09-06T20:19:07.610260+00:00,50.699,89.095,23.541,89.833,60.368,255
10188,613608.649099,2026-09-06T20:19:07.731354+00:00,51.647,90.975,24.069,90.502,61.400,255
10189,613608.767543,2026-09-06T20:19:07.844002+00:00,51.042,89.839,23.622,90.469,60.696,255
10190,613608.876870,2026-09-06T20:19:07.955890+00:00,50.955,89.526,23.718,90.031,60.736,255
10191,613608.992789,2026-09-06T20:19:08.067168+00:00,51.137,89.999,23.699,90.492,60.919,255
10192,613609.101844,2026-09-06T20:19:08.184720+00:00,51.728,91.184,24.027,90.877,61.510,255
10193,613609.222107,2026-09-06T20:19:08.295931+00:00,50.614,88.960,23.411,90.114,60.384,255
10194,613609.330680,2026-09-06T20:19:08.411647+00:00,51.607,91.005,23.908,90.901,61.268,255
10195,613609.445081,2026-09-06T20:19:08.519617+00:00,50.526,88.675,23.466,89.802,60.210,255
10196,613609.555295,2026-09-06T20:19:08.634519+00:00,50.458,88.683,23.279,90.152,60.012,255
10197,613609.668607,2026-09-06T20:19:08.746755+00:00,50.137,87.873,23.267,89.523,59.871,255
10198,613609.784229,2026-09-06T20:19:08.866830+00:00,49.957,87.582,23.103,89.552,59.618,255
10199,613609.905925,2026-09-06T20:19:08.981248+00:00,50.715,89.146,23.430,90.416,60.198,255
10200,613610.013556,2026-09-06T20:19:09.094942+00:00,50.110,87.842,23.201,89.702,59.615,255
10201,613610.134276,2026-09-06T20:19:09.217270+00:00,50.991,89.628,23.694,90.210,60.565,255
10202,613610.254304,2026-09-06T20:19:09.337007+00:00,50.284,88.281,23.221,89.977,59.784,255
10203,613610.373517,2026-09-06T20:19:09.455508+00:00,50.248,88.239,23.165,90.062,59.713,255
10204,613610.493456,2026-09-06T20:19:09.570158+00:00,50.768,89.265,23.470,90.361,60.328,255
10205,613610.601977,2026-09-06T20:19:09.680862+00:00,50.527,88.681,23.458,89.838,60.160,255
10206,613610.718316,2026-09-06T20:19:09.800736+00:00,50.801,89.302,23.537,90.204,60.495,255
10207,613610.837017,2026-09-06T20:19:09.919096+00:00,50.923,89.550,23.585,90.376,60.574,255
10208,613610.953215,2026-09-06T20:19:10.027836+00:00,51.312,90.271,23.853,90.519,60.910,255
10209,613611.065258,2026-09-06T20:19:10.147435+00:00,51.107,89.879,23.720,90.435,60.683,255
10210,613611.186478,2026-09-06T20:19:10.267179+00:00,51.244,90.147,23.800,90.523,60.827,255
10211,613611.301311,2026-09-06T20:19:10.380431+00:00,50.500,88.684,23.400,89.892,60.094,255
10212,613611.417869,2026-09-06T20:19:10.501031+00:00,50.391,88.476,23.303,89.982,59.971,255
10213,613611.539955,2026-09-06T20:19:10.623076+00:00,50.913,89.622,23.482,90.633,60.481,255
10214,613611.657978,2026-09-06T20:19:10.730252+00:00,50.556,88.802,23.383,90.160,60.225,255
10215,613611.761568,2026-09-06T20:19:10.835043+00:00,50.690,89.025,23.522,90.030,60.454,255
10216,613611.867717,2026-09-06T20:19:10.941553+00:00,50.869,89.411,23.619,90.090,60.653,255
10217,613611.980420,2026-09-06T20:19:11.063617+00:00,50.509,88.735,23.363,90.024,60.283,255
10218,613612.103682,2026-09-06T20:19:11.183073+00:00,50.926,89.501,23.660,90.145,60.807,255
10219,613612.214855,2026-09-06T20:19:11.291732+00:00,50.860,89.417,23.585,90.177,60.794,255
10220,613612.330196,2026-09-06T20:19:11.411573+00:00,51.557,90.760,24.058,90.334,61.638,255
10221,613612.448561,2026-09-06T20:19:11.530547+00:00,51.271,90.210,23.894,90.112,61.422,255
10222,613612.569330,2026-09-06T20:19:11.652289+00:00,51.725,91.074,24.229,90.105,61.972,255
10223,613612.683691,2026-09-06T20:19:11.757114+00:00,52.461,92.658,24.472,91.149,62.588,255
10224,613612.794980,2026-09-06T20:19:11.876875+00:00,51.263,90.234,23.824,90.333,61.280,255
10225,613612.914805,2026-09-06T20:19:11.996905+00:00,51.436,90.523,23.964,90.380,61.534,255
10226,613613.033418,2026-09-06T20:19:12.109505+00:00,51.430,90.494,23.953,90.458,61.444,255
10227,613613.144091,2026-09-06T20:19:12.225055+00:00,50.643,88.895,23.529,89.924,60.551,255
10228,613613.263716,2026-09-06T20:19:12.346913+00:00,51.127,89.864,23.786,90.315,60.963,255
10229,613613.383110,2026-09-06T20:19:12.456736+00:00,51.327,90.222,23.984,90.104,61.251,255
10230,613613.491631,2026-09-06T20:19:12.574547+00:00,52.149,91.976,24.307,91.055,62.018,255
10231,613613.611779,2026-09-06T20:19:12.690600+00:00,51.753,91.128,24.132,90.704,61.610,255
10232,613613.722112,2026-09-06T20:19:12.797509+00:00,51.255,90.173,23.778,90.666,60.955,255
10233,613613.835360,2026-09-06T20:19:12.917361+00:00,50.072,87.780,23.185,89.617,59.697,255
10234,613613.954145,2026-09-06T20:19:13.034977+00:00,50.487,88.570,23.412,90.014,60.113,255
10235,613614.073845,2026-09-06T20:19:13.155458+00:00,50.543,88.702,23.468,89.874,60.268,255
10236,613614.192018,2026-09-06T20:19:13.266700+00:00,51.958,91.498,24.255,90.898,61.814,255
10237,613614.298358,2026-09-06T20:19:13.370852+00:00,51.317,90.278,23.827,90.678,61.072,255
10238,613614.408356,2026-09-06T20:19:13.489837+00:00,49.676,86.986,23.015,89.101,59.387,255
10239,613614.520874,2026-09-06T20:19:13.594861+00:00,50.091,87.783,23.240,89.495,59.780,255
10240,613614.632938,2026-09-06T20:19:13.712377+00:00,49.411,86.464,22.871,88.891,59.152,255
10241,613614.745156,2026-09-06T20:19:13.821878+00:00,49.401,86.378,22.920,88.777,59.177,255
10242,613614.860539,2026-09-06T20:19:13.943036+00:00,49.542,86.633,23.003,88.918,59.346,255
10243,613614.982685,2026-09-06T20:19:14.058039+00:00,50.160,87.803,23.391,89.267,59.970,255
10244,613615.087564,2026-09-06T20:19:14.170164+00:00,50.426,88.394,23.479,89.595,60.194,255
10245,613615.209086,2026-09-06T20:19:14.291931+00:00,50.330,88.237,23.365,89.753,59.948,255
10246,613615.323030,2026-09-06T20:19:14.395368+00:00,49.887,87.351,23.106,89.523,59.340,255
10247,613615.435335,2026-09-06T20:19:14.517682+00:00,50.037,87.670,23.184,89.596,59.558,255
10248,613615.553917,2026-09-06T20:19:14.632746+00:00,50.164,87.914,23.213,89.927,59.598,255
10249,613615.666899,2026-09-06T20:19:14.746144+00:00,49.489,86.617,22.773,89.667,58.755,255
10250,613615.783771,2026-09-06T20:19:14.860335+00:00,49.334,86.194,22.867,88.934,58.670,255
10251,613615.894728,2026-09-06T20:19:14.968504+00:00,50.340,88.219,23.377,89.823,59.652,255
10252,613616.000097,2026-09-06T20:19:15.082638+00:00,49.690,86.927,23.029,89.307,59.025,255
10253,613616.117026,2026-09-06T20:19:15.190746+00:00,49.423,86.401,22.892,89.052,58.816,255
10254,613616.227358,2026-09-06T20:19:15.310153+00:00,50.323,88.118,23.489,89.367,59.903,255
10255,613616.347872,2026-09-06T20:19:15.430512+00:00,49.152,85.797,22.826,88.594,58.661,255
10256,613616.469782,2026-09-06T20:19:15.552768+00:00,50.289,88.161,23.344,89.696,59.865,255
10257,613616.590746,2026-09-06T20:19:15.673264+00:00,49.670,86.840,23.133,88.819,59.380,255
10258,613616.712130,2026-09-06T20:19:15.794564+00:00,50.316,88.235,23.324,89.848,59.847,255
10259,613616.831835,2026-09-06T20:19:15.913833+00:00,49.238,86.066,22.750,89.030,58.668,255
10260,613616.949208,2026-09-06T20:19:16.024688+00:00,49.540,86.631,22.982,89.012,59.102,255
10261,613617.063423,2026-09-06T20:19:16.146929+00:00,50.530,88.646,23.442,90.039,60.011,255
10262,613617.184795,2026-09-06T20:19:16.267146+00:00,49.350,86.322,22.793,89.120,58.767,255
10263,613617.305993,2026-09-06T20:19:16.389111+00:00,50.638,88.774,23.618,89.748,60.201,255
10264,613617.426329,2026-09-06T20:19:16.499633+00:00,50.473,88.568,23.397,89.976,59.892,255
10265,613617.531299,2026-09-06T20:19:16.604546+00:00,50.915,89.473,23.611,90.377,60.339,255
10266,613617.637909,2026-09-06T20:19:16.719530+00:00,50.221,87.978,23.351,89.550,59.741,255
10267,613617.757829,2026-09-06T20:19:16.839805+00:00,51.217,89.969,23.925,90.107,60.909,255
10268,613617.872239,2026-09-06T20:19:16.948222+00:00,51.481,90.482,24.076,90.308,61.287,255
10269,613617.987308,2026-09-06T20:19:17.070216+00:00,50.848,89.211,23.785,89.579,60.766,255
10270,613618.109368,2026-09-06T20:19:17.192658+00:00,51.892,91.446,24.194,90.771,61.801,255
10271,613618.230721,2026-09-06T20:19:17.313043+00:00,51.684,91.018,24.103,90.537,61.565,255
10272,613618.350090,2026-09-06T20:19:17.425153+00:00,51.117,89.827,23.830,90.089,60.922,255
10273,613618.460566,2026-09-06T20:19:17.542656+00:00,50.718,89.095,23.541,89.997,60.370,255
10274,613618.582676,2026-09-06T20:19:17.664516+00:00,51.187,90.007,23.790,90.437,60.861,255
10275,613618.697180,2026-09-06T20:19:17.773062+00:00,51.492,90.610,23.975,90.585,61.244,255
10276,613618.811879,2026-09-06T20:19:17.894280+00:00,51.353,90.357,23.894,90.445,61.151,255
10277,613618.930849,2026-09-06T20:19:18.012744+00:00,51.765,91.237,24.063,90.882,61.561,255
10278,613619.050964,2026-09-06T20:19:18.124946+00:00,51.210,90.149,23.738,90.542,60.979,255
10279,613619.157454,2026-09-06T20:19:18.231238+00:00,50.978,89.696,23.572,90.550,60.677,255
10280,613619.266132,2026-09-06T20:19:18.347985+00:00,51.259,90.215,23.806,90.445,60.976,255
10281,613619.387311,2026-09-06T20:19:18.469756+00:00,51.455,90.658,23.838,90.833,61.020,255
10282,613619.506897,2026-09-06T20:19:18.586374+00:00,50.904,89.492,23.585,90.370,60.468,255
10283,613619.619175,2026-09-06T20:19:18.692013+00:00,50.611,88.903,23.417,90.209,60.170,255
10284,613619.722775,2026-09-06T20:19:18.799002+00:00,50.653,89.011,23.440,90.171,60.281,255
10285,613619.837145,2026-09-06T20:19:18.919976+00:00,50.845,89.422,23.466,90.646,60.397,255
10286,613619.955996,2026-09-06T20:19:19.037440+00:00,51.347,90.370,23.834,90.659,60.986,255
10287,613620.073297,2026-09-06T20:19:19.147793+00:00,50.665,88.983,23.460,90.248,60.301,255
10288,613620.182080,2026-09-06T20:19:19.255226+00:00,50.579,88.906,23.314,90.445,60.214,255
10289,613620.289758,2026-09-06T20:19:19.371182+00:00,50.962,89.638,23.590,90.468,60.758,255
10290,613620.410027,2026-09-06T20:19:19.489517+00:00,52.170,91.987,24.331,91.087,62.138,255
10291,613620.519911,2026-09-06T20:19:19.594987+00:00,50.476,88.603,23.382,89.985,60.373,255
10292,613620.633875,2026-09-06T20:19:19.711664+00:00,50.233,88.125,23.239,89.841,59.993,255
10293,613620.744371,2026-09-06T20:19:19.822402+00:00,50.788,89.272,23.527,90.226,60.513,255
10294,613620.862644,2026-09-06T20:19:19.945410+00:00,50.874,89.364,23.645,90.131,60.573,255
10295,613620.983884,2026-09-06T20:19:20.066332+00:00,50.951,89.601,23.601,90.407,60.583,255
10296,613621.101599,2026-09-06T20:19:20.175291+00:00,50.485,88.607,23.414,89.890,60.139,255
10297,613621.212909,2026-09-06T20:19:20.294819+00:00,52.035,91.764,24.221,91.054,61.803,255
10298,613621.331454,2026-09-06T20:19:20.409738+00:00,51.984,91.662,24.183,91.064,61.739,255
10299,613621.442017,2026-09-06T20:19:20.517691+00:00,51.262,90.276,23.704,90.839,60.983,255
10300,613621.550261,2026-09-06T20:19:20.624545+00:00,51.151,90.016,23.723,90.442,60.932,255
10301,613621.659667,2026-09-06T20:19:20.739227+00:00,51.356,90.445,23.810,90.675,61.056,255
10302,613621.775772,2026-09-06T20:19:20.858070+00:00,50.129,88.002,23.132,89.813,59.754,255
10303,613621.896834,2026-09-06T20:19:20.980303+00:00,49.767,87.249,22.917,89.710,59.268,255
10304,613622.013389,2026-09-06T20:19:21.087180+00:00,49.496,86.710,22.783,89.437,58.958,255
10305,613622.123977,2026-09-06T20:19:21.205065+00:00,50.655,88.763,23.676,89.619,60.402,255
10306,613622.237947,2026-09-06T20:19:21.311703+00:00,50.922,89.411,23.683,90.227,60.592,255
10307,613622.344711,2026-09-06T20:19:21.419792+00:00,50.590,88.885,23.388,90.215,60.292,255
10308,613622.458732,2026-09-06T20:19:21.540909+00:00,49.652,86.909,22.996,89.187,59.323,255
10309,613622.578440,2026-09-06T20:19:21.660250+00:00,50.576,88.734,23.534,89.737,60.288,255
10310,613622.698401,2026-09-06T20:19:21.771165+00:00,50.440,88.620,23.272,90.194,59.945,255
10311,613622.802143,2026-09-06T20:19:21.883673+00:00,50.193,88.031,23.204,89.917,59.643,255
10312,613622.920513,2026-09-06T20:19:22.002402+00:00,50.507,88.581,23.464,89.898,60.036,255
10313,613623.035355,2026-09-06T20:19:22.109667+00:00,51.286,90.286,23.714,90.964,60.839,255
10314,613623.142149,2026-09-06T20:19:22.215574+00:00,49.975,87.619,23.074,89.755,59.516,255
10315,613623.253645,2026-09-06T20:19:22.336396+00:00,49.839,87.298,23.054,89.507,59.396,255
10316,613623.373059,2026-09-06T20:19:22.449786+00:00,50.965,89.640,23.549,90.700,60.524,255
10317,613623.482404,2026-09-06T20:19:22.559759+00:00,50.764,89.275,23.481,90.247,60.541,255
10318,613623.597075,2026-09-06T20:19:22.678535+00:00,50.680,89.112,23.413,90.283,60.411,255
10319,613623.715117,2026-09-06T20:19:22.796105+00:00,50.927,89.590,23.539,90.540,60.596,255
10320,613623.834857,2026-09-06T20:19:22.916685+00:00,50.480,88.732,23.283,90.192,60.125,255
10321,613623.949600,2026-09-06T20:19:23.024269+00:00,50.566,88.905,23.282,90.499,60.062,255
10322,613624.063747,2026-09-06T20:19:23.146999+00:00,50.899,89.537,23.524,90.521,60.483,255
10323,613624.184230,2026-09-06T20:19:23.266428+00:00,51.234,90.221,23.718,90.658,60.836,255
10324,613624.305529,2026-09-06T20:19:23.388269+00:00,50.624,89.010,23.394,90.157,60.295,255
10325,613624.425797,2026-09-06T20:19:23.509005+00:00,51.065,89.887,23.622,90.551,60.620,255
10326,613624.547099,2026-09-06T20:19:23.629344+00:00,51.200,90.171,23.652,90.834,60.804,255
10327,613624.668420,2026-09-06T20:19:23.749770+00:00,50.819,89.400,23.487,90.360,60.464,255
10328,613624.782502,2026-09-06T20:19:23.858326+00:00,50.958,89.628,23.607,90.364,60.617,255
10329,613624.897591,2026-09-06T20:19:23.980080+00:00,50.011,87.763,23.007,90.039,59.512,255
10330,613625.017673,2026-09-06T20:19:24.092025+00:00,50.147,88.029,23.086,90.132,59.604,255
10331,613625.124844,2026-09-06T20:19:24.205826+00:00,50.074,87.834,23.149,89.679,59.620,255
10332,613625.241132,2026-09-06T20:19:24.322598+00:00,50.432,88.624,23.220,90.382,59.929,255
10333,613625.357100,2026-09-06T20:19:24.431600+00:00,50.954,89.676,23.498,90.765,60.520,255
10334,613625.467815,2026-09-06T20:19:24.549805+00:00,50.464,88.672,23.284,90.207,60.040,255
10335,613625.588881,2026-09-06T20:19:24.672100+00:00,50.157,88.061,23.112,90.000,59.717,255
10336,613625.711550,2026-09-06T20:19:24.793722+00:00,50.041,87.852,23.003,90.096,59.582,255
10337,613625.831572,2026-09-06T20:19:24.908019+00:00,50.154,88.051,23.109,90.018,59.662,255
10338,613625.942091,2026-09-06T20:19:25.024441+00:00,50.424,88.580,23.254,90.248,59.896,255
10339,613626.063034,2026-09-06T20:19:25.145959+00:00,50.226,88.215,23.127,90.125,59.649,255
10340,613626.180489,2026-09-06T20:19:25.254239+00:00,50.002,87.767,23.013,89.922,59.417,255
10341,613626.285225,2026-09-06T20:19:25.358583+00:00,49.399,86.495,22.690,89.628,58.754,255
10342,613626.395818,2026-09-06T20:19:25.477677+00:00,49.403,86.452,22.814,89.145,58.847,255
10343,613626.516514,2026-09-06T20:19:25.598496+00:00,50.040,87.704,23.151,89.711,59.482,255
10344,613626.634725,2026-09-06T20:19:25.710368+00:00,50.298,88.275,23.217,90.129,59.735,255
10345,613626.744490,2026-09-06T20:19:25.818657+00:00,49.937,87.483,23.124,89.525,59.363,255
10346,613626.848631,2026-09-06T20:19:25.928512+00:00,50.373,88.355,23.356,89.869,59.881,255
10347,613626.964583,2026-09-06T20:19:26.046644+00:00,50.180,87.977,23.252,89.699,59.692,255
10348,613627.079120,2026-09-06T20:19:26.152719+00:00,50.341,88.397,23.197,90.298,59.803,255
10349,613627.189636,2026-09-06T20:19:26.272175+00:00,50.269,88.371,23.036,90.561,59.700,255
10350,613627.304664,2026-09-06T20:19:26.377353+00:00,50.140,87.953,23.178,89.800,59.727,255
10351,613627.409556,2026-09-06T20:19:26.484237+00:00,50.270,88.152,23.348,89.540,59.989,255
10352,613627.521345,2026-09-06T20:19:26.603628+00:00,49.622,86.917,22.910,89.343,59.130,255
10353,613627.639993,2026-09-06T20:19:26.716776+00:00,50.092,87.865,23.159,89.699,59.642,255
10354,613627.751298,2026-09-06T20:19:26.826515+00:00,51.069,89.800,23.705,90.380,60.791,255
10355,613627.858968,2026-09-06T20:19:26.938828+00:00,50.574,88.819,23.430,90.029,60.193,255
10356,613627.976090,2026-09-06T20:19:27.048905+00:00,50.185,87.998,23.310,89.389,59.910,255
10357,613628.079811,2026-09-06T20:19:27.153280+00:00,50.041,87.788,23.124,89.635,59.691,255
10358,613628.188743,2026-09-06T20:19:27.271242+00:00,51.106,89.956,23.676,90.448,60.849,255
10359,613628.310077,2026-09-06T20:19:27.393093+00:00,51.981,91.747,24.093,91.282,61.699,255
10360,613628.430902,2026-09-06T20:19:27.513024+00:00,51.252,90.243,23.763,90.532,61.130,255
10361,613628.550670,2026-09-06T20:19:27.633170+00:00,50.906,89.564,23.569,90.272,60.831,255
10362,613628.670720,2026-09-06T20:19:27.747094+00:00,51.693,91.121,23.995,90.896,61.646,255
10363,613628.781416,2026-09-06T20:19:27.855204+00:00,51.431,90.480,23.995,90.287,61.489,255
10364,613628.886000,2026-09-06T20:19:27.967682+00:00,51.156,90.059,23.709,90.448,61.147,255
10365,613629.003530,2026-09-06T20:19:28.076659+00:00,51.083,89.911,23.667,90.415,60.979,255
10366,613629.113188,2026-09-06T20:19:28.195502+00:00,50.630,88.974,23.404,90.250,60.518,255
10367,613629.232841,2026-09-06T20:19:28.314640+00:00,50.226,88.204,23.180,89.884,60.110,255
10368,613629.353439,2026-09-06T20:19:28.435349+00:00,50.362,88.366,23.357,89.733,60.279,255
10369,613629.473047,2026-09-06T20:19:28.549620+00:00,50.605,88.899,23.443,90.029,60.451,255
10370,613629.583533,2026-09-06T20:19:28.662941+00:00,50.821,89.399,23.485,90.399,60.590,255
10371,613629.701707,2026-09-06T20:19:28.784256+00:00,50.543,88.731,23.470,89.788,60.396,255
10372,613629.824182,2026-09-06T20:19:28.907341+00:00,50.705,89.027,23.603,89.745,60.654,255
10373,613629.940118,2026-09-06T20:19:29.013915+00:00,51.327,90.341,23.849,90.488,61.243,255
10374,613630.046117,2026-09-06T20:19:29.121312+00:00,52.429,92.549,24.461,91.211,62.395,255
10375,613630.157551,2026-09-06T20:19:29.239646+00:00,49.997,87.667,23.141,89.479,59.936,255
10376,613630.277588,2026-09-06T20:19:29.355612+00:00,50.708,89.021,23.600,89.807,60.732,255
10377,613630.389211,2026-09-06T20:19:29.469127+00:00,50.717,89.194,23.444,90.234,60.548,255
10378,613630.507043,2026-09-06T20:19:29.589150+00:00,50.816,89.320,23.559,90.179,60.688,255
10379,613630.626778,2026-09-06T20:19:29.701276+00:00,51.929,91.662,24.045,91.299,61.777,255
10380,613630.736575,2026-09-06T20:19:29.819457+00:00,51.206,90.145,23.701,90.707,61.109,255
10381,613630.858275,2026-09-06T20:19:29.940226+00:00,51.368,90.485,23.822,90.603,61.407,255
10382,613630.972289,2026-09-06T20:19:30.047857+00:00,50.620,88.984,23.432,89.993,60.621,255
10383,613631.085341,2026-09-06T20:19:30.167747+00:00,50.052,87.838,23.111,89.666,59.994,255
10384,613631.204310,2026-09-06T20:19:30.285611+00:00,50.800,89.354,23.454,90.486,60.781,255
10385,613631.323808,2026-09-06T20:19:30.405909+00:00,51.487,90.669,23.918,90.675,61.613,255
10386,613631.441154,2026-09-06T20:19:30.515428+00:00,51.858,91.323,24.258,90.462,62.074,255
10387,613631.548542,2026-09-06T20:19:30.622990+00:00,52.317,92.353,24.374,91.198,62.432,255
10388,613631.661852,2026-09-06T20:19:30.741999+00:00,51.869,91.492,24.087,90.999,61.866,255
10389,613631.774306,2026-09-06T20:19:30.848929+00:00,51.265,90.165,23.872,90.285,61.392,255
10390,613631.886469,2026-09-06T20:19:30.969470+00:00,50.697,89.073,23.510,90.039,60.656,255
10391,613632.004776,2026-09-06T20:19:31.086518+00:00,50.044,87.765,23.153,89.576,59.902,255
10392,613632.123868,2026-09-06T20:19:31.205841+00:00,50.101,87.893,23.162,89.693,59.910,255
10393,613632.242252,2026-09-06T20:19:31.324025+00:00,50.599,88.837,23.503,89.828,60.540,255
10394,613632.358396,2026-09-06T20:19:31.432886+00:00,50.455,88.640,23.306,90.095,60.315,255
10395,613632.466823,2026-09-06T20:19:31.541354+00:00,49.809,87.387,22.940,89.603,59.649,255
10396,613632.578740,2026-09-06T20:19:31.660199+00:00,50.404,88.562,23.263,90.077,60.248,255
