frame,t_raw_s,utc,therm_mean,therm_max,roi_mean
2623,619657.685046,2026-09-06T21:59:56.661445+00:00,32168.95,60000.00,32888.43
2624,619657.725073,2026-09-06T21:59:56.701453+00:00,32168.43,60000.00,32887.89
2625,619657.765074,2026-09-06T21:59:56.741467+00:00,32168.90,60000.00,32888.33
2626,619657.805072,2026-09-06T21:59:56.781459+00:00,32169.12,60000.00,32888.62
2627,619657.845116,2026-09-06T21:59:56.821491+00:00,32169.05,60000.00,32888.40
2628,619657.885060,2026-09-06T21:59:56.861429+00:00,32168.95,60000.00,32888.36
2629,619657.925141,2026-09-06T21:59:56.901730+00:00,32168.04,60000.00,32887.45
2630,619657.965200,2026-09-06T21:59:56.941784+00:00,32167.84,60000.00,32887.25
2631,619658.005111,2026-09-06T21:59:56.981490+00:00,32168.41,60000.00,32887.86
2632,619658.045060,2026-09-06T21:59:57.021423+00:00,32168.83,60000.00,32888.33
2633,619658.085057,2026-09-06T21:59:57.061432+00:00,32169.37,60000.00,32888.78
2634,619658.125086,2026-09-06T21:59:57.101461+00:00,32169.21,60000.00,32888.59
2635,619658.165050,2026-09-06T21:59:57.141428+00:00,32169.66,60000.00,32888.97
2636,619658.205162,2026-09-06T21:59:57.181730+00:00,32170.30,60000.00,32889.61
2637,619658.245165,2026-09-06T21:59:57.221748+00:00,32171.17,60000.00,32890.44
2638,619658.285227,2026-09-06T21:59:57.261812+00:00,32171.85,60000.00,32891.03
2639,619658.325109,2026-09-06T21:59:57.301486+00:00,32171.97,60000.00,32891.17
2640,619658.365085,2026-09-06T21:59:57.341456+00:00,32171.96,60000.00,32891.23
2641,619658.405053,2026-09-06T21:59:57.381423+00:00,32171.78,60000.00,32891.16
2642,619658.445061,2026-09-06T21:59:57.421433+00:00,32171.49,60000.00,32890.87
2643,619658.485104,2026-09-06T21:59:57.461482+00:00,32171.37,60000.00,32890.72
2644,619658.525143,2026-09-06T21:59:57.501714+00:00,32171.15,60000.00,32890.50
2645,619658.565147,2026-09-06T21:59:57.541729+00:00,32171.49,60000.00,32890.96
2646,619658.605137,2026-09-06T21:59:57.581755+00:00,32172.61,60000.00,32892.03
2647,619658.645090,2026-09-06T21:59:57.621462+00:00,32173.18,60000.00,32892.48
2648,619658.685055,2026-09-06T21:59:57.661417+00:00,32174.30,60000.00,32893.57
2649,619658.725164,2026-09-06T21:59:57.701742+00:00,32174.59,60000.00,32893.86
2650,619658.765135,2026-09-06T21:59:57.741709+00:00,32173.90,60000.00,32893.22
2651,619658.805172,2026-09-06T21:59:57.781768+00:00,32173.55,60000.00,32892.88
2652,619658.845058,2026-09-06T21:59:57.821420+00:00,32173.19,60000.00,32893.09
2653,619658.885085,2026-09-06T21:59:57.861463+00:00,32172.59,60000.00,32892.81
2654,619658.925081,2026-09-06T21:59:57.901451+00:00,32172.44,60000.00,32892.65
2655,619658.965114,2026-09-06T21:59:57.941492+00:00,32171.84,60000.00,32892.01
2656,619659.005054,2026-09-06T21:59:57.981421+00:00,32170.68,60000.00,32890.83
2657,619659.045107,2026-09-06T21:59:58.021686+00:00,32169.66,60000.00,32890.01
2658,619659.085135,2026-09-06T21:59:58.061703+00:00,32169.28,60000.00,32889.75
2659,619659.125101,2026-09-06T21:59:58.101687+00:00,32170.25,60000.00,32890.61
2660,619659.165096,2026-09-06T21:59:58.141452+00:00,32171.76,60000.00,32892.14
2661,619659.205094,2026-09-06T21:59:58.181462+00:00,32172.70,60000.00,32893.09
2662,619659.245142,2026-09-06T21:59:58.221711+00:00,32172.97,60000.00,32893.28
2663,619659.285144,2026-09-06T21:59:58.261720+00:00,32173.78,60000.00,32893.99
2664,619659.325150,2026-09-06T21:59:58.301724+00:00,32174.87,60000.00,32895.03
2665,619659.365101,2026-09-06T21:59:58.341467+00:00,32175.21,60000.00,32894.98
2666,619659.405078,2026-09-06T21:59:58.381441+00:00,32174.99,60000.00,32894.65
2667,619659.445148,2026-09-06T21:59:58.421722+00:00,32174.16,60000.00,32893.80
2668,619659.485161,2026-09-06T21:59:58.461736+00:00,32172.78,60000.00,32892.49
2669,619659.525165,2026-09-06T21:59:58.501741+00:00,32171.55,60000.00,32891.45
2670,619659.565081,2026-09-06T21:59:58.541438+00:00,32170.63,60000.00,32890.60
2671,619659.605088,2026-09-06T21:59:58.581451+00:00,32170.20,60000.00,32890.17
2672,619659.645087,2026-09-06T21:59:58.621437+00:00,32170.24,60000.00,32890.27
2673,619659.685084,2026-09-06T21:59:58.661442+00:00,32170.44,60000.00,32890.43
2674,619659.725094,2026-09-06T21:59:58.701446+00:00,32169.95,60000.00,32889.89
2675,619659.765145,2026-09-06T21:59:58.741714+00:00,32170.38,60000.00,32890.32
2676,619659.805140,2026-09-06T21:59:58.781702+00:00,32171.83,60000.00,32891.81
2677,619659.845143,2026-09-06T21:59:58.821714+00:00,32173.24,60000.00,32893.16
2678,619659.885076,2026-09-06T21:59:58.861449+00:00,32173.89,60000.00,32893.80
2679,619659.925073,2026-09-06T21:59:58.901442+00:00,32173.80,60000.00,32893.72
2680,619659.965236,2026-09-06T21:59:58.941809+00:00,32173.64,60000.00,32893.46
2681,619660.005161,2026-09-06T21:59:58.981733+00:00,32173.46,60000.00,32893.28
2682,619660.045197,2026-09-06T21:59:59.021761+00:00,32173.14,60000.00,32892.89
2683,619660.085080,2026-09-06T21:59:59.061443+00:00,32173.10,60000.00,32892.87
2684,619660.125081,2026-09-06T21:59:59.101434+00:00,32172.57,60000.00,32892.30
2685,619660.165148,2026-09-06T21:59:59.141725+00:00,32171.41,60000.00,32891.19
2686,619660.205175,2026-09-06T21:59:59.181743+00:00,32171.22,60000.00,32891.00
2687,619660.245180,2026-09-06T21:59:59.221750+00:00,32170.93,60000.00,32890.62
2688,619660.285086,2026-09-06T21:59:59.261449+00:00,32170.29,60000.00,32890.03
2689,619660.325065,2026-09-06T21:59:59.301424+00:00,32169.20,60000.00,32888.97
2690,619660.365133,2026-09-06T21:59:59.341696+00:00,32168.31,60000.00,32888.00
2691,619660.405121,2026-09-06T21:59:59.381691+00:00,32167.70,60000.00,32887.59
2692,619660.445170,2026-09-06T21:59:59.421735+00:00,32166.76,60000.00,32886.71
2693,619660.485104,2026-09-06T21:59:59.461471+00:00,32165.93,60000.00,32885.85
2694,619660.525087,2026-09-06T21:59:59.501441+00:00,32165.33,60000.00,32885.27
2695,619660.565154,2026-09-06T21:59:59.541724+00:00,32164.68,60000.00,32884.80
2696,619660.605167,2026-09-06T21:59:59.581728+00:00,32164.44,60000.00,32884.59
2697,619660.645166,2026-09-06T21:59:59.621738+00:00,32164.15,60000.00,32884.06
2698,619660.685083,2026-09-06T21:59:59.661443+00:00,32163.94,60000.00,32883.92
2699,619660.725079,2026-09-06T21:59:59.701445+00:00,32163.68,60000.00,32883.67
2700,619660.765198,2026-09-06T21:59:59.741763+00:00,32163.05,60000.00,32883.14
2701,619660.805213,2026-09-06T21:59:59.781789+00:00,32162.14,60000.00,32882.19
2702,619660.845151,2026-09-06T21:59:59.821712+00:00,32162.17,60000.00,32882.29
2703,619660.885092,2026-09-06T21:59:59.861448+00:00,32162.72,60000.00,32882.89
2704,619660.925090,2026-09-06T21:59:59.901444+00:00,32163.41,60000.00,32883.56
2705,619660.965143,2026-09-06T21:59:59.941511+00:00,32163.62,60000.00,32883.78
2706,619661.005077,2026-09-06T21:59:59.981433+00:00,32163.64,60000.00,32883.81
2707,619661.045089,2026-09-06T22:00:00.021448+00:00,32163.44,60000.00,32883.65
2708,619661.085129,2026-09-06T22:00:00.061693+00:00,32162.58,60000.00,32882.85
2709,619661.125168,2026-09-06T22:00:00.101743+00:00,32161.86,60000.00,32882.13
2710,619661.165173,2026-09-06T22:00:00.141742+00:00,32161.55,60000.00,32881.71
2711,619661.205101,2026-09-06T22:00:00.181460+00:00,32161.27,60000.00,32881.54
2712,619661.245097,2026-09-06T22:00:00.221442+00:00,32160.83,60000.00,32880.91
2713,619661.285179,2026-09-06T22:00:00.261747+00:00,32160.01,60000.00,32879.69
2714,619661.325136,2026-09-06T22:00:00.301699+00:00,32158.88,60000.00,32878.62
2715,619661.365178,2026-09-06T22:00:00.341747+00:00,32158.01,60000.00,32877.77
2716,619661.405112,2026-09-06T22:00:00.381462+00:00,32159.00,60000.00,32878.80
2717,619661.445107,2026-09-06T22:00:00.421465+00:00,32159.88,60000.00,32879.75
2718,619661.485243,2026-09-06T22:00:00.461816+00:00,32160.59,60000.00,32880.38
2719,619661.525189,2026-09-06T22:00:00.501758+00:00,32161.04,60000.00,32880.77
2720,619661.565156,2026-09-06T22:00:00.541716+00:00,32160.70,60000.00,32880.33
2721,619661.605102,2026-09-06T22:00:00.581456+00:00,32161.06,60000.00,32880.64
2722,619661.645099,2026-09-06T22:00:00.621443+00:00,32161.60,60000.00,32881.17
2723,619661.685091,2026-09-06T22:00:00.661458+00:00,32162.32,60000.00,32882.04
2724,619661.725134,2026-09-06T22:00:00.701482+00:00,32162.16,60000.00,32881.91
2725,619661.765095,2026-09-06T22:00:00.741458+00:00,32162.16,60000.00,32881.91
2726,619661.805112,2026-09-06T22:00:00.781468+00:00,32161.85,60000.00,32881.67
2727,619661.845104,2026-09-06T22:00:00.821462+00:00,32161.65,60000.00,32881.35
2728,619661.885104,2026-09-06T22:00:00.861451+00:00,32161.76,60000.00,32881.55
2729,619661.925111,2026-09-06T22:00:00.901460+00:00,32162.51,60000.00,32882.24
2730,619661.965122,2026-09-06T22:00:00.941474+00:00,32162.95,60000.00,32882.67
2731,619662.005173,2026-09-06T22:00:00.981734+00:00,32162.84,60000.00,32882.57
2732,619662.045219,2026-09-06T22:00:01.021789+00:00,32162.82,60000.00,32882.59
2733,619662.085212,2026-09-06T22:00:01.061784+00:00,32162.43,60000.00,32882.14
2734,619662.125111,2026-09-06T22:00:01.101459+00:00,32161.60,60000.00,32881.37
2735,619662.165110,2026-09-06T22:00:01.141474+00:00,32160.79,60000.00,32880.60
2736,619662.205224,2026-09-06T22:00:01.181777+00:00,32159.98,60000.00,32879.76
2737,619662.245164,2026-09-06T22:00:01.221730+00:00,32158.55,60000.00,32878.34
2738,619662.285160,2026-09-06T22:00:01.261722+00:00,32157.26,60000.00,32877.09
2739,619662.325102,2026-09-06T22:00:01.301457+00:00,32157.55,60000.00,32877.42
2740,619662.365106,2026-09-06T22:00:01.341450+00:00,32158.89,60000.00,32878.90
2741,619662.405139,2026-09-06T22:00:01.381515+00:00,32160.03,60000.00,32880.17
2742,619662.445111,2026-09-06T22:00:01.421479+00:00,32160.68,60000.00,32880.85
2743,619662.485122,2026-09-06T22:00:01.461503+00:00,32161.22,60000.00,32881.37
2744,619662.525208,2026-09-06T22:00:01.501781+00:00,32162.56,60000.00,32882.66
2745,619662.565182,2026-09-06T22:00:01.541764+00:00,32163.46,60000.00,32883.62
2746,619662.605211,2026-09-06T22:00:01.581787+00:00,32163.62,60000.00,32883.65
2747,619662.645137,2026-09-06T22:00:01.621517+00:00,32163.88,60000.00,32883.97
2748,619662.685098,2026-09-06T22:00:01.661454+00:00,32164.22,60000.00,32884.21
2749,619662.725242,2026-09-06T22:00:01.701822+00:00,32164.86,60000.00,32884.88
2750,619662.765211,2026-09-06T22:00:01.741781+00:00,32165.37,60000.00,32885.39
2751,619662.805165,2026-09-06T22:00:01.781746+00:00,32165.08,60000.00,32885.22
2752,619662.845126,2026-09-06T22:00:01.821488+00:00,32164.67,60000.00,32884.67
2753,619662.885107,2026-09-06T22:00:01.861479+00:00,32164.86,60000.00,32884.85
2754,619662.925271,2026-09-06T22:00:01.901543+00:00,32165.79,60000.00,32885.81
2755,619662.965449,2026-09-06T22:00:01.941653+00:00,32166.86,60000.00,32886.81
2756,619663.005770,2026-09-06T22:00:01.982467+00:00,32167.41,60000.00,32887.34
2757,619663.045635,2026-09-06T22:00:02.021987+00:00,32167.77,60000.00,32887.70
2758,619663.085076,2026-09-06T22:00:02.061147+00:00,32167.43,60000.00,32887.36
2759,619663.125101,2026-09-06T22:00:02.101297+00:00,32167.67,60000.00,32887.74
2760,619663.165078,2026-09-06T22:00:02.141258+00:00,32168.21,60000.00,32888.27
2761,619663.205078,2026-09-06T22:00:02.181272+00:00,32169.14,60000.00,32889.08
2762,619663.245138,2026-09-06T22:00:02.221504+00:00,32169.87,60000.00,32889.78
2763,619663.285121,2026-09-06T22:00:02.261493+00:00,32169.45,60000.00,32889.28
2764,619663.325111,2026-09-06T22:00:02.301471+00:00,32168.82,60000.00,32888.78
2765,619663.365110,2026-09-06T22:00:02.341484+00:00,32167.91,60000.00,32887.87
2766,619663.405101,2026-09-06T22:00:02.381460+00:00,32167.31,60000.00,32887.34
2767,619663.445191,2026-09-06T22:00:02.421769+00:00,32166.39,60000.00,32886.40
2768,619663.485194,2026-09-06T22:00:02.461774+00:00,32165.89,60000.00,32885.96
2769,619663.525160,2026-09-06T22:00:02.501736+00:00,32166.20,60000.00,32886.26
2770,619663.565138,2026-09-06T22:00:02.541482+00:00,32166.22,60000.00,32886.34
2771,619663.605119,2026-09-06T22:00:02.581463+00:00,32166.41,60000.00,32886.38
2772,619663.645175,2026-09-06T22:00:02.621726+00:00,32167.14,60000.00,32887.00
2773,619663.685167,2026-09-06T22:00:02.661725+00:00,32167.82,60000.00,32887.61
2774,619663.725170,2026-09-06T22:00:02.701728+00:00,32168.14,60000.00,32887.89
2775,619663.765119,2026-09-06T22:00:02.741464+00:00,32168.56,60000.00,32888.29
2776,619663.805144,2026-09-06T22:00:02.781476+00:00,32169.41,60000.00,32889.06
2777,619663.845153,2026-09-06T22:00:02.821493+00:00,32170.34,60000.00,32890.06
2778,619663.885108,2026-09-06T22:00:02.861448+00:00,32170.92,60000.00,32890.72
2779,619663.925111,2026-09-06T22:00:02.901460+00:00,32171.32,60000.00,32891.10
2780,619663.965238,2026-09-06T22:00:02.941784+00:00,32170.82,60000.00,32890.72
2781,619664.005177,2026-09-06T22:00:02.981725+00:00,32170.22,60000.00,32890.28
2782,619664.045186,2026-09-06T22:00:03.021737+00:00,32169.54,60000.00,32889.63
2783,619664.085161,2026-09-06T22:00:03.061509+00:00,32168.90,60000.00,32888.97
2784,619664.125129,2026-09-06T22:00:03.101456+00:00,32168.05,60000.00,32888.16
2785,619664.165213,2026-09-06T22:00:03.141768+00:00,32167.12,60000.00,32887.26
2786,619664.205223,2026-09-06T22:00:03.181764+00:00,32166.43,60000.00,32886.56
2787,619664.245214,2026-09-06T22:00:03.221774+00:00,32165.63,60000.00,32885.79
2788,619664.285108,2026-09-06T22:00:03.261443+00:00,32165.33,60000.00,32885.47
2789,619664.325107,2026-09-06T22:00:03.301450+00:00,32165.66,60000.00,32885.69
2790,619664.365123,2026-09-06T22:00:03.341454+00:00,32166.14,60000.00,32886.18
2791,619664.405167,2026-09-06T22:00:03.381512+00:00,32167.08,60000.00,32887.11
2792,619664.445123,2026-09-06T22:00:03.421461+00:00,32168.15,60000.00,32888.14
2793,619664.485269,2026-09-06T22:00:03.461827+00:00,32169.26,60000.00,32889.27
2794,619664.525187,2026-09-06T22:00:03.501737+00:00,32170.06,60000.00,32889.99
2795,619664.565244,2026-09-06T22:00:03.541799+00:00,32170.07,60000.00,32889.98
2796,619664.605147,2026-09-06T22:00:03.581484+00:00,32169.70,60000.00,32889.64
2797,619664.645144,2026-09-06T22:00:03.621492+00:00,32169.10,60000.00,32889.05
2798,619664.685194,2026-09-06T22:00:03.661738+00:00,32168.73,60000.00,32888.77
2799,619664.725223,2026-09-06T22:00:03.701779+00:00,32168.81,60000.00,32888.83
2800,619664.765221,2026-09-06T22:00:03.741767+00:00,32168.89,60000.00,32888.81
2801,619664.805137,2026-09-06T22:00:03.781482+00:00,32169.24,60000.00,32889.24
2802,619664.845127,2026-09-06T22:00:03.821466+00:00,32169.98,60000.00,32889.88
2803,619664.885188,2026-09-06T22:00:03.861743+00:00,32170.54,60000.00,32890.46
2804,619664.925231,2026-09-06T22:00:03.901774+00:00,32170.99,60000.00,32891.02
2805,619664.965297,2026-09-06T22:00:03.941856+00:00,32171.58,60000.00,32891.49
2806,619665.005131,2026-09-06T22:00:03.981508+00:00,32171.80,60000.00,32891.70
2807,619665.045139,2026-09-06T22:00:04.021479+00:00,32171.92,60000.00,32891.94
2808,619665.085131,2026-09-06T22:00:04.061461+00:00,32172.24,60000.00,32892.10
2809,619665.125137,2026-09-06T22:00:04.101480+00:00,32172.32,60000.00,32892.28
2810,619665.165143,2026-09-06T22:00:04.141480+00:00,32172.08,60000.00,32891.92
2811,619665.205240,2026-09-06T22:00:04.181791+00:00,32171.48,60000.00,32891.20
2812,619665.245219,2026-09-06T22:00:04.221753+00:00,32172.00,60000.00,32891.75
2813,619665.285193,2026-09-06T22:00:04.261733+00:00,32172.47,60000.00,32892.11
2814,619665.325119,2026-09-06T22:00:04.301445+00:00,32173.17,60000.00,32892.84
2815,619665.365116,2026-09-06T22:00:04.341457+00:00,32172.52,60000.00,32892.47
2816,619665.405229,2026-09-06T22:00:04.381766+00:00,32172.25,60000.00,32892.24
2817,619665.445200,2026-09-06T22:00:04.421744+00:00,32172.10,60000.00,32892.17
2818,619665.485282,2026-09-06T22:00:04.461822+00:00,32171.72,60000.00,32891.92
2819,619665.525135,2026-09-06T22:00:04.501475+00:00,32171.09,60000.00,32891.30
2820,619665.565119,2026-09-06T22:00:04.541444+00:00,32170.86,60000.00,32890.98
2821,619665.605191,2026-09-06T22:00:04.581737+00:00,32169.96,60000.00,32890.24
2822,619665.645196,2026-09-06T22:00:04.621731+00:00,32168.92,60000.00,32889.31
2823,619665.685176,2026-09-06T22:00:04.661724+00:00,32167.57,60000.00,32888.19
2824,619665.725148,2026-09-06T22:00:04.701479+00:00,32166.38,60000.00,32886.97
2825,619665.765122,2026-09-06T22:00:04.741456+00:00,32166.05,60000.00,32886.62
2826,619665.805206,2026-09-06T22:00:04.781746+00:00,32166.19,60000.00,32886.76
2827,619665.845212,2026-09-06T22:00:04.821767+00:00,32165.94,60000.00,32886.53
2828,619665.885240,2026-09-06T22:00:04.861779+00:00,32166.09,60000.00,32886.64
2829,619665.925139,2026-09-06T22:00:04.901463+00:00,32165.86,60000.00,32886.49
2830,619665.965154,2026-09-06T22:00:04.941482+00:00,32165.69,60000.00,32886.25
2831,619666.005215,2026-09-06T22:00:04.981753+00:00,32166.13,60000.00,32886.62
2832,619666.045211,2026-09-06T22:00:05.021743+00:00,32166.92,60000.00,32887.44
2833,619666.085219,2026-09-06T22:00:05.061770+00:00,32168.57,60000.00,32888.99
2834,619666.125137,2026-09-06T22:00:05.101465+00:00,32169.88,60000.00,32890.36
2835,619666.165219,2026-09-06T22:00:05.141555+00:00,32171.07,60000.00,32891.46
2836,619666.205264,2026-09-06T22:00:05.181797+00:00,32171.73,60000.00,32892.19
2837,619666.245238,2026-09-06T22:00:05.221780+00:00,32172.35,60000.00,32892.86
2838,619666.285218,2026-09-06T22:00:05.261760+00:00,32172.09,60000.00,32892.60
2839,619666.325188,2026-09-06T22:00:05.301522+00:00,32172.09,60000.00,32892.60
2840,619666.365157,2026-09-06T22:00:05.341480+00:00,32171.96,60000.00,32892.51
2841,619666.405157,2026-09-06T22:00:05.381490+00:00,32172.14,60000.00,32892.56
2842,619666.445155,2026-09-06T22:00:05.421484+00:00,32172.39,60000.00,32892.61
2843,619666.485174,2026-09-06T22:00:05.461507+00:00,32172.87,60000.00,32893.18
2844,619666.525225,2026-09-06T22:00:05.501757+00:00,32173.25,60000.00,32893.52
2845,619666.565264,2026-09-06T22:00:05.541815+00:00,32172.90,60000.00,32893.23
2846,619666.605311,2026-09-06T22:00:05.581841+00:00,32172.68,60000.00,32892.97
2847,619666.645216,2026-09-06T22:00:05.621560+00:00,32172.30,60000.00,32892.70
2848,619666.685164,2026-09-06T22:00:05.661483+00:00,32171.53,60000.00,32892.06
2849,619666.725233,2026-09-06T22:00:05.701777+00:00,32171.31,60000.00,32891.69
2850,619666.765222,2026-09-06T22:00:05.741757+00:00,32171.59,60000.00,32892.06
2851,619666.805229,2026-09-06T22:00:05.781772+00:00,32172.05,60000.00,32892.55
2852,619666.845146,2026-09-06T22:00:05.821465+00:00,32171.83,60000.00,32892.27
2853,619666.885162,2026-09-06T22:00:05.861496+00:00,32170.85,60000.00,32891.29
2854,619666.925182,2026-09-06T22:00:05.901509+00:00,32169.70,60000.00,32890.08
2855,619666.965177,2026-09-06T22:00:05.941512+00:00,32169.01,60000.00,32889.49
2856,619667.005163,2026-09-06T22:00:05.981488+00:00,32169.19,60000.00,32889.74
2857,619667.045234,2026-09-06T22:00:06.021778+00:00,32169.80,60000.00,32890.31
2858,619667.085230,2026-09-06T22:00:06.061754+00:00,32169.95,60000.00,32890.59
2859,619667.125204,2026-09-06T22:00:06.101746+00:00,32170.16,60000.00,32890.83
2860,619667.165171,2026-09-06T22:00:06.141495+00:00,32169.67,60000.00,32890.23
2861,619667.205155,2026-09-06T22:00:06.181485+00:00,32169.19,60000.00,32889.67
2862,619667.245211,2026-09-06T22:00:06.221745+00:00,32168.55,60000.00,32889.12
2863,619667.285261,2026-09-06T22:00:06.261804+00:00,32168.23,60000.00,32888.79
2864,619667.325222,2026-09-06T22:00:06.301753+00:00,32168.71,60000.00,32889.20
2865,619667.365147,2026-09-06T22:00:06.341478+00:00,32170.22,60000.00,32890.76
2866,619667.405149,2026-09-06T22:00:06.381470+00:00,32170.60,60000.00,32891.02
2867,619667.445156,2026-09-06T22:00:06.421494+00:00,32169.39,60000.00,32889.88
2868,619667.485180,2026-09-06T22:00:06.461509+00:00,32168.09,60000.00,32888.69
